제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
환상서점,So Seorim,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415644,,"번역서 3종 · 베트남어, 스페인어, 러시아어 · 예: Hiệu sách ma mị",포함
고발,Bandi,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415639,,"번역서 9종 · 카탈로니아어, 스웨덴어, 포르투갈어, 프랑스어, 일본어 · 예: L'acusació",포함
푸른 사자 와니니2,I Hyeon,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415637,,번역서 1종 · 튀르키예어 · 예: Yeşil Aslan Wanini 2,포함
오렌지와 빵칼,Cheong Ye,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415625,,"번역서 3종 · 영어, 튀르키예어, 중국어(번체) · 예: Orange and the Bread Knife",포함
하쿠다 사진관,Huh Taeyeon,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415615,,"번역서 4종 · 프랑스어, 스페인어, 영어, 러시아어 · 예: Le petit studio photo Hakuda",포함
하고 싶은 대로 살아도 괜찮아,Yun Jungeun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415614,,번역서 1종 · 중국어(번체) · 예: 自己的人生，按自己的節奏來，沒關係,포함
품위 있는 삶,Chung So-hyun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415610,,"번역서 2종 · 중국어(번체), 스페인어 · 예: 餘燼裡的尊嚴",포함
심여사는 킬러,Kang Jiyoung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415609,,"번역서 7종 · 영어, 포르투갈어, 프랑스어, 스웨덴어, 헝가리어 · 예: A SRA. SHIM É UMA ASSASSINA",포함
역병의 바다,Bo-yong Kim,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415605,,"번역서 2종 · 영어, 이탈리아어 · 예: A Plagued Sea",포함
20세기의 신화,Kim Hakchul,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415604,,번역서 1종 · 일본어 · 예: 20世紀の神話,포함
가시고기 우리 아빠,Cho Chang-in,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415602,,번역서 1종 · 베트남어 · 예: Người bố cá gai của tôi,포함
행성어 서점,Kim Choyeop,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415601,,"번역서 2종 · 일본어, 중국어(번체) · 예: 惑星語書店",포함
잘 자요 엄마,SEO MI-AE,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415600,,"번역서 12종 · 우크라이나어, 태국어, 베트남어, 중국어(번체), 네덜란드어 · 예: На добраніч, мамо",포함
죽고 싶지만 떡볶이는 먹고 싶어 2,Baek Se Hee,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415591,,"번역서 7종 · 중국어(번체), 폴란드어, 영어, 태국어, 인도네시아어 · 예: Nie mam ochoty żyć, ale za bardzo lubię tteokbokki",포함
온전히 평등하고 지극히 차별적인,김원영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415590,,번역서 1종 · 일본어 · 예: 完全に平等で、非常に差別的な,포함
헬로 베이비,Kim Euigyeong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415578,,"번역서 3종 · 영어, 네덜란드어, 독일어 · 예: Hello Baby",포함
아이돌 살인,Lee Somin,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415575,,번역서 1종 · 포르투갈어 · 예: A morte do idol,포함
별을 스치는 바람,Lee Jung-myung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415572,,"번역서 7종 · 튀르키예어, 영어, 중국어(번체), 중국어(간체), 일본어 · 예: Yıldızlara Değen Rüzgar",포함
중고나라 선녀님,Huh Taeyeon,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415571,,번역서 1종 · 러시아어 · 예: Счастье в добрые руки,포함
재회,Bora Chung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415569,,번역서 1종 · 폴란드어 · 예: Ponowne spotkanie,포함
하나의 경우,Lee Dongeun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415567,,"번역서 2종 · 폴란드어, 프랑스어 · 예: Przypadek Hany",포함
긴 호흡 (가제),Mun Jeong-in,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415558,,번역서 1종 · 독일어 · 예: Langer Atem,포함
그 여름의 끝,LEE Seong-Bok,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415551,,번역서 1종 · 영어 · 예: That Summer's End,포함
그들에게 린디합을,Son BO-MI,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415546,,번역서 1종 · 영어 · 예: Swell,포함
영웅초한지 5,유기영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415543,,번역서 1종 · 중국어(간체) · 예: 楚汉英雄志5：大汉建国,포함
영웅초한지4,유기영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415542,,번역서 1종 · 중국어(간체) · 예: 楚汉英雄志4：楚汉争霸,포함
영웅초한지 3,유기영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415541,,번역서 1종 · 중국어(간체) · 예: 楚汉英雄志3：暗度陈仓,포함
영웅초한지2,유기영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415540,,번역서 3종 · 중국어(간체) · 예: 楚汉英雄志2：鸿门宴,포함
김약국의 딸들,Pak Kyongni,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415539,,"번역서 4종 · 아라비아어, 중국어(간체), 프랑스어, 러시아어 · 예: ㅇㅇㅇㅇㅇㅇ",포함
제 꿈 꾸세요,Kim Mella,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415528,,"번역서 4종 · 독일어, 일본어, 스페인어 · 예: Träum von mir",포함
불신시대,PAK Kyongni,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415525,,"번역서 2종 · 스페인어, 영어 · 예: Tiempos de incertidumbre",포함
토지 2,Pak Kyongni,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415524,,번역서 1종 · 일본어 · 예: 土地 2,포함
토지 1,Pak Kyongni,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415521,,번역서 1종 · 일본어 · 예: 土地 １,포함
가라시대,Lee Dooho,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415518,,번역서 1종 · 체코어 · 예: Indžo a Čočchung / Im Kkok-čong,포함
불타는 작품,Yun Ko Eun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415514,,번역서 1종 · 영어 · 예: Art on Fire,포함
삐약이 엄마,Baek Heena,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415505,,"번역서 5종 · 스웨덴어, 중국어(번체), 일본어, 중국어(간체), 프랑스어 · 예: Pips mamma",포함
육조단경과 마음공부,법상,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415501,,번역서 1종 · 베트남어 · 예: Lục Tổ Đàn Kinh Huệ Năng,포함
순도 100%의 휴식,Sang Young Park,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415498,,번역서 1종 · 중국어(번체) · 예: 純度100%的休息,포함
희랍어 시간,Han Kang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415496,,"번역서 18종 · 영어, 이탈리아어, 프랑스어, 세르비아어, 튀르키예어 · 예: Časovi starogrčkog",포함
지렁이 울음소리,Park Wansuh,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415493,,번역서 1종 · 스페인어 · 예: El llanto de la lombriz,포함
홀,PYUN HYE YOUNG,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415491,,"번역서 17종 · 폴란드어, 스페인어, 영어, 루마니아어, 체코어 · 예: Dół",포함
바람의 화원,Lee Jung-myung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415490,,"번역서 6종 · 중국어(번체), 일본어, 이탈리아어, 중국어(간체) · 예: 風之畫師(上)",포함
고수 2,Mun Jeonghu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415488,,번역서 1종 · 우크라이나어 · 예: Великий майстер. Том 2,포함
고수 1,Mun Jeonghu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415487,,번역서 1종 · 우크라이나어 · 예: Великий майстер. Том 1,포함
빛그물,Choi Jeongrye,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415485,,번역서 1종 · 영어 · 예: Lightmesh,포함
한강 작품선 (가제),Han Kang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415483,,"번역서 2종 · 스페인어, 스웨덴어 · 예: ESTUCHE HAN KANG",포함
흰,Han Kang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415480,,"번역서 28종 · 영어, 프랑스어, 포르투갈어, 페르시아어, 노르웨이어 · 예: Blanc",포함
배비장전,,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415479,,번역서 1종 · 스페인어 · 예: LA TENTACION ED LA GISAENG,중복 제외 (앞 순위 출처에 있음)
마흔에 읽는 니체,장재형,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415477,,번역서 1종 · 중국어(간체) · 예: 40岁读尼采,포함
3인칭 관찰자 시점,조경아,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415472,,번역서 1종 · 인도네시아어 · 예: The Third Person Point of View,포함
철도원 삼대,Hwang Sok-yong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415467,,"번역서 10종 · 일본어, 프랑스어, 폴란드어, 러시아어, 아제르바이잔어 · 예: Mater 2-10",포함
내 친구 김정은,Keum Suk Gendry-Kim,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415465,,"번역서 5종 · 루마니아어, 카탈로니아어, 이탈리아어, 프랑스어, 포르투갈어 · 예: Prietenul meu, Kim Jong-un",포함
한국옛날이야기,Seo Jeong Oh,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415464,,번역서 4종 · 일본어 · 예: 韓国昔ばなし(下),포함
Folklorn,Angela Hur,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415456,,"번역서 1종 · 한국어 · 예: 우리, 메아리처럼",포함
향수: 최서해 소설집,Choi Seohae,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415453,,번역서 1종 · 스페인어 · 예: DESARRAIGO,포함
불꽃의 인페르노(시리즈),Lim Dall-Young,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415451,,번역서 4종 · 체코어 · 예: Ohnivý inferno 3,포함
여왕의 기사(시리즈),Kim Kang-Won,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415448,,"번역서 8종 · 체코어, 독일어 · 예: Královnin rytíř 6",포함
작별하지 않는다,Han Kang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415441,,"번역서 21종 · 포르투갈어, 영어, 노르웨이어, 루마니아어, 체코어 · 예: Dette er ikke farvel",포함
나우(시리즈),Park Sung-woo,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415440,,번역서 2종 · 체코어 · 예: Now 2,포함
리젠드(시리즈),Woo Soo-Jung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415438,,번역서 3종 · 체코어 · 예: LEGENDA 2,포함
21세기 마지막 첫사랑,Kim Bbang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415435,,번역서 1종 · 러시아어 · 예: Последняя первая любовь 21 века,포함
파도가 바다의 일이라면,Kim Yeonsu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415433,,"번역서 4종 · 스페인어, 일본어, 중국어(번체), 프랑스어 · 예: Si el papel del mar es hacer olas",포함
한 권으로 읽는 조선왕조실록,Park Yeong-kyu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415430,,번역서 2종 · 중국어(간체) · 예: 海东实录：一本书读懂朝鲜王朝,포함
한국 여성문학 단편선,Kim Ae-ran,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415424,,번역서 1종 · 프랑스어 · 예: COCKTAIL SUGAR ET AUTRES NOUVELLES DE CORÉE,포함
숲속의 담 2,다홍,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415414,,번역서 1종 · 프랑스어 · 예: Dam of the forest 2,포함
숲속의 담 1,다홍,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415409,,번역서 1종 · 프랑스어 · 예: Dam of the forest 1,포함
내가 죽기 일주일 전,Seo Eun-Chae,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415393,,"번역서 2종 · 포르투갈어, 독일어 · 예: Um amor de despedida",포함
연이와 버들도령,Baek Heena,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415380,,번역서 1종 · 스웨덴어 · 예: Joni och grottans hemlighet,포함
나는 개다,Baek Heena,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415378,,"번역서 3종 · 스웨덴어, 일본어, 중국어(간체) · 예: Jag är en hund",포함
알사탕 제조법,Baek Heena,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415377,,"번역서 2종 · 스웨덴어, 포르투갈어 · 예: Hur du gör magiska godiskulor",포함
천둥 꼬마 선녀 번개 꼬마 선녀,Han Kang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415371,,"번역서 2종 · 포르투갈어, 스페인어 · 예: A Fadinha Relâmpago e a Fadinha Trovão",포함
천 개의 파랑,Cheon Seonran,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415368,,"번역서 6종 · 폴란드어, 포르투갈어, 튀르키예어, 영어, 중국어(번체) · 예: Tysiąc odcieni błękitu",포함
여름의 귤을 좋아하세요,Lee Heeyoung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415367,,번역서 1종 · 러시아어 · 예: Ты любишь летние мандарины?,포함
백의 그림자,Hwang Jungeun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415365,,"번역서 9종 · 폴란드어, 일본어, 그리스어, 스페인어, 프랑스어 · 예: Sto cieni",포함
주해 동초제 고향임 창본 춘향가,Choi Hye-Jin,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415364,,번역서 1종 · 프랑스어 · 예: Chunhyangga,포함
"아무튼, 디지몬",Cheon Seonran,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415349,,번역서 1종 · 중국어(번체) · 예: 我，還有我的數碼寶貝,포함
나나,Lee Heeyoung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415346,,"번역서 2종 · 프랑스어, 러시아어 · 예: MOI MOI",포함
무정,Yi Kwang-Su,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415345,,"번역서 6종 · 일본어, 아라비아어, 이탈리아어, 중국어(간체), 튀르키예어 · 예: جفاء",포함
페인트,Lee Heeyoung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415344,,"번역서 5종 · 튀르키예어, 스페인어, 일본어, 중국어(간체), 중국어(번체) · 예: Evlatlık",포함
"알로하, 나의 엄마들",Lee Geumyi,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415342,,"번역서 6종 · 영어, 아라비아어, 독일어, 일본어, 러시아어 · 예: زوجة بالطلب",포함
