제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
El meu amic Kim Jong-un 내 친구 김정은,김금숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414272,,번역서 1종 · 예: El meu amic Kim Jong-un 내 친구 김정은,포함
우상의 눈물,전상국,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413941,,번역서 1종 · 예: 偶像の涙,포함
비가 오면 열리는 상점,유영광,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414371,,번역서 5종 · 예: Der Regenzaubermarkt,포함
죽은 자의 집 청소,김완,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414370,,번역서 3종 · 예: Takarítás a holtak otthonában,포함
스노볼 시리즈,박소영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413913,,번역서 1종 · 예: Snowglobe,포함
Hakuda Photo Studio 하쿠다 사진관,허태연,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413904,,번역서 1종 · 예: Hakuda Photo Studio 하쿠다 사진관,포함
4: 눈물을 마시는 새 4,이영도,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413914,,번역서 1종 · 예: Die Legende vom Tränenvogel. Die suche nach dem könig,포함
DMZ Colony,최돈미,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413977,,번역서 2종 · 예: DMZ Kolonie,포함
컨설턴트,임성순,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413970,,번역서 5종 · 예: 暗殺コンサル,포함
일곱 해의 마지막,김연수,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413969,,번역서 1종 · 예: 七年の最後,포함
모범생의 생존법,황영미,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413972,,번역서 1종 · 예: 優等生サバイバル: 青春を生き抜く13の法則,포함
벗,백남룡,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413973,,번역서 3종 · 예: 友,포함
여름에 우리가 먹는 것,송지현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413942,,번역서 1종 · 예: 夏にあたしたちが食べるもの,포함
공항으로 간 낭만의사,신호철,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413938,,번역서 1종 · 예: こちら、空港医療センター: 救急ドクター奮闘記,포함
오늘도 엄마에게 화를 내고 말았다,장해주,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413907,,번역서 1종 · 예: Hôm nay con lại nổi giận với mẹ,포함
치치새가 사는 숲,장진영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413981,,번역서 1종 · 예: The Crustacean,포함
나는 울 때마다 엄마 얼굴이 된다,이슬아,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413925,,번역서 1종 · 예: わたしは泣くたびにママの顔になる,포함
구의 증명,최진영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413983,,번역서 1종 · 예: Hunger,포함
그 산이 정말 거기 있었을까,박완서,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413730,,번역서 6종 · 예: Souvenir d'une montagne,포함
Hardly War,최돈미,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/411344,,번역서 1종 · 예: Knappt krig,포함
중국인 거리,오정희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414037,,번역서 6종 · 예: Chinatown,포함
연남동 빙굴빙굴 빨래방,김지윤,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414067,,번역서 7종 · 예: Sekrety pralni w Yeonnam-dong,포함
Crying in H Mart,Zauner,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414043,,번역서 1종 · 예: Hマートで泣きながら,포함
공방의 계절,연소민,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414078,,번역서 7종 · 예: Jeongmin töpfert das Glück,포함
공공공공,주수자,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414100,,번역서 1종 · 예: Zero,포함
北朝鮮大脱出地獄からの生還,石川昌司,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414063,,번역서 2종 · 예: (Um) Rio na Escuridão : A figa de um homem da Coreia do Norte,포함
The Eyes Are the Best Part,Kim,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414023,,번역서 1종 · 예: (Un) intruso in famiglia,포함
날개 환상통,김혜순,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413151,,번역서 2종 · 예: Phantom Pain Wings,포함
벼랑 끝이지만 아직 떨어지진 않았어,소재원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413374,,"번역서 1종 · 예: Dẫu Đang Trên Bờ Vực Thẳm, Nhưng Vẫn Không Gục Ngã",포함
현대한국시선 아리랑의 노래,김용호,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414333,,번역서 1종 · 예: アリランの歌ごえ : 現代南朝鮮詩選,포함
낮은 곳으로 임하소서,이서영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413947,,번역서 1종 · 예: Come Down to a Lower Place,포함
친구의 부름,최재훈,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413948,,번역서 1종 · 예: The Call of the Friend,포함
외계 신장,이수현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413959,,번역서 1종 · 예: Alien Gods,포함
모더니즘 문학선집,이상 외,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414303,,번역서 1종 · 예: Un país de borrachos : 술 권하는 사회,포함
강경애 단편집,강경애,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414304,,번역서 2종 · 예: La memoria del río,포함
나를 사랑했던 사람들,이홍,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414252,,번역서 1종 · 예: La femme de gangnam,포함
완전한 행복,정유정,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413906,,번역서 2종 · 예: Perfect Happiness,포함
개,김금숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414297,,번역서 7종 · 예: Pieskie szczęście,포함
춘향전,작자 미상,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414141,,번역서 3종 · 예: Der Kristallring,포함
개마고원 하,황건,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414293,,번역서 1종 · 예: ケマ高原. 下,포함
개마고원 상,황건,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414292,,번역서 1종 · 예: ヶマ高原 上,포함
한국의 현대문학 제3권 중편소설,이어령 외,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2238,,번역서 1종 · 예: 韓国の現代文学 第3巻 中編小説,포함
꽃이 피는 조건,임덕기,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414092,,번역서 1종 · 예: Homing Instinct,포함
메피스토,루리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414222,,번역서 1종 · 예: Mephisto,포함
너를 닮은 사람,정소현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414259,,번역서 1종 · 예: Quelqu’un te ressemble,포함
사서함 110호의 우편물,이도우,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414258,,번역서 3종 · 예: Le Courrier de la boîte postale 110,포함
피프티 피플,정세랑,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413156,,번역서 4종 · 예: フィフティ・ピープル,포함
아몬드,손원평,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/411565,,번역서 25종 · 예: BADEM,포함
절연,정세랑 외,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413315,,번역서 1종 · 예: 絶縁,포함
황금동 사람들,박건웅,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413560,,번역서 1종 · 예: Las personas de los apartamentos dorados,포함
런어웨이,장세아,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413611,,번역서 1종 · 예: A Twist of Fate,포함
로드킬,아밀,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/411599,,번역서 1종 · 예: Roadkill,포함
몬스터 차일드,이재문,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414257,,번역서 1종 · 예: モンスター・チャイルド,포함
눈물상자,한강,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414251,,번역서 1종 · 예: 涙の箱,포함
탕비실,이미예,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413903,,번역서 1종 · 예: Break Room,포함
검은 꽃,김영하,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414139,,번역서 9종 · 예: Kara Çiçek,포함
달러구트 꿈 백화점,이미예,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414277,,번역서 17종 · 예: Dallergutův obchodní dům se sny,포함
하쿠다 사진관,허태연,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413784,,번역서 1종 · 예: Фотостудия Таккуда,포함
책 읽는 책 쓰는 책 만드는,이하영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414074,,"번역서 1종 · 예: Đọc Sách, Viết Sách, Làm Sách",포함
당신을 찾아서,정호승,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414083,,번역서 1종 · 예: Seeking You,포함
오렌지와 빵칼,청예,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414090,,번역서 1종 · 예: 甜橙與麵包刀,포함
유에서 유,오은,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414050,,번역서 1종 · 예: From Being to Being,포함
오늘 밤은 굶고 자야지,박상영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413731,,번역서 1종 · 예: 雖然會胖，但還是想一個人吃完半半炸雞再睡,포함
조선의 민화,임방,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/411662,,번역서 2종 · 예: Contos de fadas coreanos,포함
죽고 싶지만 떡볶이는 먹고 싶어,백세희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/411624,,"번역서 15종 · 예: Vorrei farla finita, ma anche mangiare toppokki",포함
불편한 편의점 2,김호연,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413097,,번역서 2종 · 예: A Inconveniente Loja de Conveniência. 2,포함
"바람이 분다, 가라",한강,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413145,,"번역서 2종 · 예: PARS, LE VENT SE LÈVE",포함
대도시의 사랑법,박상영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413695,,"번역서 12종 · 예: 在熙, 燒酒, 我, 還有冰箱裡的藍莓與菸",포함
눈물을 마시는 새 2,이영도,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/414004,,"번역서 3종 · 예: Той птах, що п’є сльози. 2",포함
눈물을 마시는 새 1,이영도,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/412461,,번역서 7종 · 예: El pájaro que bebe lágrimas. 1,포함
날씨가 좋으면 찾아가겠어요,이도우,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413275,,번역서 4종 · 예: L'odeur des clémentines grillées,포함
"문학, 내 마음의 무늬 읽기",진은영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413967,,번역서 1종 · 예: 文学カウンセリング入門,포함
셰이커,이희영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413992,,번역서 1종 · 예: เชกเกอร์ ค็อกเทลแก้วนี้มีอดีตที่หายไป,포함
네 이웃의 식탁,구병모,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413961,,번역서 5종 · 예: Dört Komşunun Masası,포함
지구 생물체는 항복하라,정보라,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413963,,"번역서 1종 · 예: Poddajcie się, Ziemianie!",포함
게으른 게 아니라 충전 중입니다,댄싱스네일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/412476,,"번역서 3종 · 예: I'm Not Lazy, I'm on Energy Saving Mode",포함
한국 민담,김소운,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413937,,번역서 1종 · 예: Korean Folktales,포함
퀴어 한국 소설 100년,박상영,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413935,,번역서 1종 · 예: A Century of Queer Korean Fiction,포함
아버지에게 갔었어,신경숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413606,,번역서 4종 · 예: Z wizytą u ojca,포함
무한화서,이성복,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413070,,번역서 2종 · 예: Indeterminate Inflorescence,포함
달러구트 꿈 백화점 2,이미예,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/412798,,번역서 7종 · 예: Return to the DallerGut Dream Department Store,포함
나는 나로 살기로 했다,김수현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413149,,번역서 9종 · 예: Decido Vivir Como Soy,포함
구운몽,김만중,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413081,,번역서 19종 · 예: The Nine Cloud Dream,중복 제외 (앞 순위 출처에 있음)
국경,구,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413217,,번역서 1종 · 예: Qu'est-ce qu'une frontière ?,포함
그늘을 산 총각,이수지,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/411392,,번역서 1종 · 예: The Shade Tree,포함
고은 시선집,고은,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/411869,,번역서 8종 · 예: The Three Way Tavern,포함
